config,client,run_number,run_id,wh_winner,wh_bid_delta,wh_south_score,wh_central_score,wh_north_score,est_winner,est_bid_delta,cost_score,speed_score
C0,techparts,26,3e5f28dc-b590-4bbd-b75a-408b2e9d6416,warehouse-central,0.189,0.4966,0.6856,0.3582,cost-estimator,0.3536,0.6917,0.3381
C0,techparts,27,82102d31-bc32-4869-8a1f-1ed54554aaad,warehouse-central,0.2181,0.4814,0.6995,0.3479,cost-estimator,0.374,0.7155,0.3415
C0,techparts,28,1b1d83e6-50ed-4072-ab06-935d3aa0698b,warehouse-central,0.2038,0.4907,0.6945,0.3974,cost-estimator,0.3482,0.6852,0.337
C0,techparts,29,86344519-d86e-4827-8f9d-77df0257dcee,warehouse-central,0.2157,0.4801,0.6958,0.3848,cost-estimator,0.3589,0.7078,0.3489
C0,techparts,30,cc62a1ef-ac27-4b4d-bee8-f9fc60a212cb,warehouse-central,0.2273,0.4805,0.7078,0.4436,cost-estimator,0.3852,0.7092,0.324
C0,greenleaf,1,5a1fa2e8-76a2-4b76-9bc4-cac160ccd2a6,warehouse-south,0.2085,0.4842,0.6927,0.4696,cost-estimator,0.22,0.4808,0.7008
C0,greenleaf,2,fbc73f44-17e7-464a-97bd-80ba25a44425,warehouse-central,0.2277,0.4767,0.7044,0.4606,speed-estimator,0.1989,0.4972,0.6961
C0,greenleaf,3,e768f63a-869d-43f2-9a20-80ebec9a7fdc,warehouse-central,0.2153,0.4693,0.6957,0.4804,cost-estimator,0.2311,0.446,0.6771
C0,greenleaf,4,c2c63cb7-e2b9-4d91-8073-02b0bdf0e01b,warehouse-south,0.2102,0.4779,0.6881,0.4506,cost-estimator,0.2466,0.4671,0.7137
C0,greenleaf,5,0da3a77b-3034-46b9-9b70-76d9f8025ba4,warehouse-south,0.2345,0.4606,0.6951,0.4412,cost-estimator,0.2252,0.4928,0.718
C0,greenleaf,6,612188c1-c82e-4fc4-bbb2-15027a47abb7,warehouse-south,0.2015,0.4787,0.6802,0.4429,cost-estimator,0.2536,0.4676,0.7212
C0,greenleaf,7,7df5c684-10e3-4d56-8c10-baeefe0c57fd,warehouse-central,0.2322,0.4747,0.7069,0.4739,speed-estimator,0.2714,0.4411,0.7125
C0,greenleaf,8,e6e8d4a1-e12d-4354-8a3c-c6761e586d4f,warehouse-central,0.223,0.4781,0.7011,0.4707,cost-estimator,0.2552,0.4549,0.7101
C0,greenleaf,9,4557b746-2aa3-426b-8282-854e7ec21fbe,warehouse-central,0.2405,0.4767,0.7172,0.4641,speed-estimator,0.2501,0.4541,0.7042
C0,greenleaf,10,65ddcab4-fb15-438e-b5ec-8f47dd79975e,warehouse-central,0.2127,0.4752,0.6879,0.4565,speed-estimator,0.1952,0.4993,0.6945
C0,greenleaf,11,c29c7a35-3f7f-448a-947f-25a4a2eaff20,warehouse-south,0.1813,0.5067,0.688,0.4697,speed-estimator,0.2308,0.4819,0.7127
C0,greenleaf,12,a9d552b4-20d3-4370-a4ca-7a4207c06e1c,warehouse-central,0.2267,0.4864,0.7131,0.46,speed-estimator,0.2161,0.4931,0.7092
C0,greenleaf,13,9d719b8d-1ee3-4f43-a0f3-366b09895418,warehouse-central,0.2243,0.464,0.6883,0.4624,cost-estimator,0.209,0.4894,0.6984
C0,greenleaf,14,3ce2a2d6-d846-40e7-8f2b-0612f46b4e92,warehouse-central,0.224,0.4821,0.7061,0.4808,speed-estimator,0.1931,0.4856,0.6787
C0,greenleaf,15,6f6fae7e-031c-4b80-bf9e-24638b39f768,warehouse-central,0.2133,0.4746,0.6879,0.4702,speed-estimator,0.1301,0.4797,0.6098
C0,greenleaf,16,8d3e6eea-5cea-437c-9ff3-26f4d5ff17bd,warehouse-central,0.2483,0.4754,0.7237,0.4446,speed-estimator,0.2499,0.477,0.7269
C0,greenleaf,17,300d7850-aa80-455d-a18c-df1ad642c61f,warehouse-central,0.2013,0.4888,0.6901,0.4629,speed-estimator,0.2299,0.4827,0.7126
C0,greenleaf,18,9854aa14-163c-4d02-835a-5123a329ff20,warehouse-central,0.2206,0.4896,0.7107,0.4901,speed-estimator,0.1849,0.4982,0.6831
C0,greenleaf,19,8be146f6-ad3a-414e-aa0d-e8accb929aec,warehouse-central,0.1854,0.475,0.6606,0.4752,speed-estimator,0.2769,0.4561,0.733
C0,greenleaf,20,3117ad88-f1d0-49bc-869d-d2e536730a75,warehouse-central,0.1933,0.4901,0.6834,0.4625,speed-estimator,0.2591,0.4698,0.7289
C0,greenleaf,21,c32f9824-3006-49eb-a078-410101dee5c3,warehouse-central,0.223,0.4855,0.7085,0.4587,speed-estimator,0.2273,0.4649,0.6922
C0,greenleaf,22,9a9825bc-2c3c-4b5b-a6df-da98652a87e3,warehouse-central,0.2404,0.4807,0.7211,0.4223,speed-estimator,0.225,0.4776,0.7026
C0,greenleaf,23,0ecb5884-38ee-4cf7-97b8-00fd7b4297eb,warehouse-central,0.2181,0.4842,0.7068,0.4887,speed-estimator,0.2425,0.4554,0.6979
C0,greenleaf,24,5e1b32c8-9ae9-48b9-9fc4-2ba3628bb6b3,warehouse-central,0.2189,0.4801,0.699,0.4771,speed-estimator,0.2335,0.4466,0.6801
C0,greenleaf,25,81e77085-cd3c-4bc8-936e-aac99de1f56c,warehouse-central,0.2408,0.4617,0.7142,0.4734,speed-estimator,0.2433,0.4734,0.7167
C0,greenleaf,26,02c7e843-edb2-4e2f-80d5-be41f0802160,warehouse-central,0.2222,0.4811,0.7033,0.458,speed-estimator,0.2633,0.4593,0.7226
C0,greenleaf,27,ae112302-8879-41da-8d3b-73527df6fc98,warehouse-central,0.2034,0.4707,0.7027,0.4993,speed-estimator,0.2064,0.4684,0.6748
C0,greenleaf,28,d0466201-45b8-4f74-abde-9d94f4a84c21,warehouse-central,0.2367,0.4775,0.7142,0.4624,speed-estimator,0.2713,0.4428,0.7141
C0,greenleaf,29,ab471b22-79e5-43a9-a1af-9d62d210ae2e,warehouse-central,0.2294,0.4774,0.7068,0.464,speed-estimator,0.2369,0.4795,0.7164
C0,greenleaf,30,d27006b0-b55c-4691-9188-e41dc5d0e9df,warehouse-central,0.2132,0.4806,0.6938,0.447,speed-estimator,0.208,0.4823,0.6903
C0,quickship,1,6e126d3c-512e-4c20-9c22-6e2fb1b5abb5,warehouse-south,0.2373,0.6985,0.4515,0.4612,speed-estimator,0.2477,0.7217,0.474
C0,quickship,2,e44dbc41-e740-468e-bbb9-2c4598316e3e,warehouse-north,0.2202,0.7087,0.4885,0.4684,speed-estimator,0.2201,0.6922,0.4721
C0,quickship,3,cd37962f-0f41-46a3-bdf3-8dc9d231c05a,warehouse-central,0.2383,0.6989,0.4606,0.4565,cost-estimator,0.195,0.67,0.475
C0,quickship,4,1dd1443e-5a66-43ff-a164-ca12910cbba8,warehouse-south,0.2136,0.6762,0.4626,0.459,speed-estimator,0.2566,0.7205,0.4639
C0,quickship,5,a0661d08-d74f-447a-a5ad-95e23020c422,warehouse-central,0.2171,0.7022,0.4851,0.4627,cost-estimator,0.2224,0.6816,0.4592
C0,quickship,6,514cb535-159f-4b27-8201-a4a32a7ed5e9,warehouse-north,0.1695,0.681,0.4587,0.5115,speed-estimator,0.2861,0.7199,0.4338
C0,quickship,7,813edbc5-c4b4-4416-b4ed-615475b73b49,warehouse-central,0.2209,0.7084,0.4875,0.4787,speed-estimator,0.2643,0.7122,0.4479
C0,quickship,8,886b9d1b-ddc7-4118-8117-745e99906a4e,warehouse-south,0.2072,0.7015,0.468,0.4943,speed-estimator,0.2275,0.6848,0.4573
C0,quickship,9,639ab298-22c3-4f70-8fce-aeb223387956,warehouse-south,0.229,0.7031,0.4722,0.4741,cost-estimator,0.2435,0.6904,0.4469
C0,quickship,10,f9ce0cab-b87d-412d-96e3-d62bf143a4e4,warehouse-south,0.2303,0.7203,0.49,0.4821,cost-estimator,0.2533,0.7011,0.4478
C0,quickship,11,4b96ee42-8f1f-4909-a094-d7e53b3b5f40,warehouse-south,0.2169,0.7132,0.4628,0.4963,cost-estimator,0.2355,0.7172,0.4817
C0,quickship,12,1b689af3-da1f-4075-964d-d791ba67bf21,warehouse-south,0.2401,0.7074,0.4666,0.4673,cost-estimator,0.1872,0.6853,0.4981
C0,quickship,13,65bf7a9a-4207-4f52-a122-e0b339da945f,warehouse-south,0.2211,0.6946,0.4713,0.4735,cost-estimator,0.1994,0.6916,0.4922
C0,quickship,14,0c3b5ce3-b58e-4e6f-a847-83473bf4aefa,warehouse-south,0.2217,0.7004,0.4787,0.4634,cost-estimator,0.2607,0.7035,0.4428
C0,quickship,15,6f91e52a-c06a-4e15-8ec6-853f9e24e2fe,warehouse-south,0.219,0.7106,0.4916,0.4751,cost-estimator,0.2495,0.7014,0.4519
C0,quickship,16,a7332e91-c9ae-4f89-b4fc-3b0235ee4f06,warehouse-south,0.2079,0.6929,0.4743,0.485,cost-estimator,0.2554,0.7092,0.4538
C0,quickship,17,a4fa97e3-04cb-4f17-b9a5-e8a7e08d3bc3,warehouse-south,0.2365,0.7037,0.4672,0.4648,cost-estimator,0.2107,0.6958,0.4851
C0,quickship,18,8059c675-5e1a-4225-83aa-d41d39aa47dc,warehouse-central,0.2135,0.6935,0.4686,0.48,cost-estimator,0.247,0.705,0.458
C0,quickship,19,7c714b5a-832a-4e31-b59a-cf1e825e0b80,warehouse-south,0.2319,0.7071,0.4458,0.4752,cost-estimator,0.2081,0.6744,0.4663
C0,quickship,20,f9f91c26-f902-4b56-8a62-0865753747fa,warehouse-south,0.187,0.6817,0.4947,0.4566,cost-estimator,0.2402,0.6991,0.4589
C0,quickship,21,369ec5a1-1526-4790-9ae3-e20835a29b46,warehouse-south,0.2138,0.7135,0.4698,0.4997,cost-estimator,0.2419,0.722,0.4801
C0,quickship,22,d401e39e-28d2-4f99-ab25-ee1e109f171b,warehouse-south,0.2501,0.7115,0.4533,0.4614,cost-estimator,0.2037,0.7004,0.4967
C0,quickship,23,b60b0f6a-a042-43fd-949a-6d4fd1a18c7e,warehouse-south,0.23,0.6894,0.455,0.4594,cost-estimator,0.208,0.6819,0.4739
C0,quickship,24,d4c32b2c-4b69-4d4e-bf60-0994ab199d9f,warehouse-south,0.2274,0.7195,0.4921,0.4803,cost-estimator,0.2061,0.6977,0.4916
C0,quickship,25,b96dae90-7134-43c7-bc71-983d45b0fe2e,warehouse-south,0.2264,0.6989,0.459,0.4725,cost-estimator,0.2304,0.7056,0.4752
C0,quickship,26,d3a24302-aa60-42e3-abc4-226f047e7b7a,warehouse-south,0.2661,0.7297,0.4584,0.4636,cost-estimator,0.2025,0.6926,0.4901
C0,quickship,27,abf6b6e1-4114-420f-9481-318455e66208,warehouse-south,0.2433,0.7213,0.478,0.4646,cost-estimator,0.2049,0.678,0.4731
C0,quickship,28,0aa64a72-7b46-4aed-875b-0d05f7a8f5a2,warehouse-south,0.226,0.6909,0.4525,0.4649,cost-estimator,0.2425,0.7114,0.4689
C0,quickship,29,274e9939-2909-4930-9951-5ed159c727b9,warehouse-south,0.2597,0.7282,0.4681,0.4685,cost-estimator,0.2185,0.6972,0.4787
C0,quickship,30,ea29ea35-aaea-433e-9e53-c611c926359a,warehouse-south,0.2284,0.7205,0.4499,0.4921,speed-estimator,0.1816,0.6715,0.4899
C0,nordicsteel,1,3b665a8d-5c2d-4413-9bc8-34adf9528d09,warehouse-south,0.2113,0.4807,0.4695,0.692,cost-estimator,0.2049,0.4745,0.6794
C0,nordicsteel,2,d29b871e-5d4a-40be-879e-988c276c18dc,warehouse-central,0.214,0.487,0.4702,0.701,cost-estimator,0.2185,0.4728,0.6913
C0,nordicsteel,3,dcf12336-0243-4c06-80ec-1fbba501badd,warehouse-central,0.2173,0.4966,0.47,0.7139,cost-estimator,0.2502,0.4786,0.7288
C0,nordicsteel,4,b2ba8bea-ae1c-4bb5-ac61-d5fb57b17ce8,warehouse-central,0.2239,0.4849,0.4518,0.7088,speed-estimator,0.2269,0.4661,0.693
C0,nordicsteel,5,f1fca0b5-e46a-4f2f-887a-3d1bf5a7e2e1,warehouse-north,0.1994,0.4965,0.4989,0.6983,cost-estimator,0.2157,0.4819,0.6976
C0,nordicsteel,6,0f0f27d2-9edd-4ec9-92eb-f14dccd9e4b4,warehouse-south,0.2382,0.4664,0.4652,0.7046,cost-estimator,0.2396,0.4675,0.7071
C0,nordicsteel,7,3bbe409c-187c-45c1-840a-da46e3617bfd,warehouse-south,0.215,0.4692,0.4633,0.6842,speed-estimator,0.2487,0.4354,0.6841
C0,nordicsteel,8,7736d9f1-b6c6-4eac-8470-84cad3567ecc,warehouse-north,0.2229,0.4751,0.4633,0.698,speed-estimator,0.2012,0.4895,0.6907
C0,nordicsteel,9,ef7b6246-69dc-42dc-ba5f-8aee3fcf47cb,warehouse-central,0.1929,0.492,0.4627,0.6849,cost-estimator,0.233,0.452,0.685
C0,nordicsteel,10,08f77487-aeb4-4915-b859-ca7ff9f71e0b,warehouse-north,0.2187,0.4842,0.4544,0.7029,speed-estimator,0.2101,0.4732,0.6833
C0,nordicsteel,11,6cef87b7-c5b0-420f-bb84-76f0bd20f3c5,warehouse-north,0.1794,0.4877,0.4658,0.6671,speed-estimator,0.2177,0.497,0.7147
C0,nordicsteel,12,a721d8d3-237a-4f9d-8788-57c191115fc6,warehouse-north,0.2175,0.4803,0.4806,0.6981,speed-estimator,0.2206,0.4603,0.6809
C0,nordicsteel,13,6387f8ab-dd41-4e02-b871-a50fe9debda4,warehouse-central,0.212,0.4846,0.4732,0.6966,speed-estimator,0.1884,0.4885,0.6769
C0,nordicsteel,14,258bd91a-40ac-4a06-81a3-73c5d0947cfe,warehouse-north,0.2189,0.4847,0.4666,0.7036,speed-estimator,0.2731,0.444,0.7171
C0,nordicsteel,15,c704c030-d263-46b5-b638-5b9dfb50068e,warehouse-central,0.2367,0.4532,0.4689,0.7056,speed-estimator,0.2119,0.4881,0.7
C0,nordicsteel,16,d0a4b4cc-b473-46f3-b8f9-90424d8e255c,warehouse-north,0.2437,0.4679,0.4477,0.7116,speed-estimator,0.199,0.482,0.681
C0,nordicsteel,17,39d7dc33-e90f-48e5-ae25-677f045d79bb,warehouse-north,0.1863,0.4779,0.4949,0.6812,speed-estimator,0.2588,0.455,0.7138
C0,nordicsteel,18,2812f295-d685-43c7-ae07-2ef7ff25cd73,warehouse-north,0.2189,0.49,0.4639,0.7089,speed-estimator,0.2296,0.4761,0.7057
C0,nordicsteel,19,8ff08d57-ab4e-481c-ad2a-86a7cf0cc59c,warehouse-north,0.2239,0.4927,0.4683,0.7166,speed-estimator,0.2498,0.4394,0.6892
C0,nordicsteel,20,2c0e2153-5459-4267-9a1a-8b8975e273a9,warehouse-north,0.232,0.4579,0.4608,0.6928,cost-estimator,0.2567,0.4543,0.711
C0,nordicsteel,21,2441283b-3787-4e0f-b58d-13756958102d,warehouse-north,0.2098,0.4652,0.4711,0.6809,speed-estimator,0.2299,0.4601,0.69
C0,nordicsteel,22,8b6a82e9-f1b7-45cd-a8f5-92d58863fb81,warehouse-north,0.2195,0.4763,0.4727,0.6958,speed-estimator,0.2248,0.4787,0.7035
C0,nordicsteel,23,b60226e0-cb73-436e-ae5d-171d16089861,warehouse-north,0.215,0.4741,0.4689,0.6891,speed-estimator,0.2196,0.4807,0.7003
C0,nordicsteel,24,53c8cc84-7255-4a86-87c3-74d0ab6516cd,warehouse-north,0.2053,0.4573,0.4926,0.6979,speed-estimator,0.226,0.4604,0.6864
C0,nordicsteel,25,526d01f2-289c-4cbb-b62a-764241cccd3e,warehouse-north,0.1921,0.495,0.4748,0.6871,speed-estimator,0.2099,0.4733,0.6832
C0,nordicsteel,26,7f7a286b-fa7d-4fbe-8311-11d3dfe2884f,warehouse-north,0.2255,0.4753,0.4492,0.7008,speed-estimator,0.1841,0.4995,0.6836
C0,nordicsteel,27,6aee5355-adcf-4b25-91ed-cea8caea757c,warehouse-north,0.2047,0.479,0.4791,0.6838,speed-estimator,0.2505,0.4742,0.7247
C0,nordicsteel,28,59dd49a2-fc66-42fd-b09f-082a1577a24d,warehouse-north,0.2179,0.4759,0.484,0.7019,speed-estimator,0.2057,0.4806,0.6863
C0,nordicsteel,29,ce3e2c81-532c-4702-a59f-4985c30f9f17,warehouse-north,0.2134,0.4763,0.4685,0.6897,speed-estimator,0.2251,0.4624,0.6875
C0,nordicsteel,30,ad42b994-4bea-4df4-9018-f7a5b670a726,warehouse-north,0.2174,0.48,0.4505,0.6974,speed-estimator,0.1968,0.4865,0.6833
C1,freshco,1,0a49fcdc-3c0f-42ed-9f3a-c38d29bfece3,warehouse-north,0.271,0.624,0.3385,0.353,cost-estimator,0.3052,0.6419,0.3367
C1,freshco,2,e1da97d5-c3f2-46bf-811d-77c721408c78,warehouse-north,0.1178,0.6502,0.5067,0.5324,speed-estimator,0.2485,0.586,0.3375
C1,freshco,3,8b8cd132-eabf-405a-947a-ebb400cc3003,warehouse-south,0.2596,0.6038,0.3151,0.3442,cost-estimator,0.2566,0.6179,0.3613
C1,freshco,4,cde3db57-8356-4c19-8b3c-8374d003bfc0,warehouse-south,0.2684,0.6239,0.3555,0.34,speed-estimator,0.2791,0.606,0.3269
C1,freshco,5,21ab3867-292c-4370-ad3d-4be94e290fb0,warehouse-south,0.1053,0.6164,0.5111,0.4802,speed-estimator,0.2998,0.626,0.3262
C1,freshco,6,d947b907-d889-4413-801a-fcd872eb49b4,warehouse-central,0.0793,0.6243,0.545,0.5151,cost-estimator,0.2385,0.6041,0.3656
C1,freshco,7,523e10c0-1fb9-4ef6-8806-1727546e409d,warehouse-north,0.2521,0.6052,0.3531,0.3498,speed-estimator,0.2621,0.612,0.3499
C1,freshco,8,3c8a1aa7-e662-41b9-8bf0-3dc485a50922,warehouse-south,0.2481,0.6166,0.3511,0.3685,speed-estimator,0.2752,0.6199,0.3447
C1,freshco,9,a36444f5-229f-4138-971d-ce3da1685efd,warehouse-south,0.2727,0.6191,0.3464,0.3286,speed-estimator,0.2924,0.6179,0.3255
C1,freshco,10,94f02e5b-80ea-48d1-a4e0-9dfde6d4b6dc,warehouse-north,0.2487,0.6099,0.3612,0.3569,cost-estimator,0.2674,0.6224,0.355
C1,freshco,11,4e17ad93-5057-43dd-8de5-cd5f20155c6a,warehouse-south,0.1333,0.6458,0.4933,0.5125,cost-estimator,0.261,0.6058,0.3448
C1,freshco,12,b64ffc7a-bfc0-4e40-9725-71c9db609f8a,warehouse-south,0.2614,0.6201,0.3501,0.3587,cost-estimator,0.1257,0.6294,0.5037
C1,freshco,13,3ffed649-a98f-4d24-a02f-cf5e33bf997d,warehouse-south,0.118,0.622,0.504,0.4754,cost-estimator,0.3052,0.6304,0.3252
C1,freshco,14,4f429d7b-40ac-4167-adc2-8dff196e8d2e,warehouse-south,0.2234,0.6112,0.3878,0.3523,cost-estimator,0.3013,0.6376,0.3363
C1,freshco,15,54a0c849-19a9-4c37-9c9a-5d5bee8d9629,warehouse-south,0.2582,0.6052,0.347,0.3308,cost-estimator,0.2461,0.6114,0.3653
C1,freshco,16,12882674-58e4-42dc-b7a3-9d61aa9f4556,warehouse-central,0.2724,0.63,0.3504,0.3576,cost-estimator,0.2547,0.6127,0.358
C1,freshco,17,cd1883ed-8eca-4d06-b049-b64c5d00fb8e,warehouse-south,0.2725,0.644,0.3715,0.3545,cost-estimator,0.2792,0.6331,0.3539
C1,freshco,18,63da817c-0b6e-483c-8628-5f95daadefd4,warehouse-north,0.2788,0.6296,0.3508,0.3323,cost-estimator,0.2578,0.6242,0.3664
C1,freshco,19,f1d27836-4644-4ae6-82b6-aec9d1f5b2ec,warehouse-central,0.1351,0.6515,0.4912,0.5164,speed-estimator,0.2764,0.6169,0.3405
C1,freshco,20,6181118c-69e6-4699-a439-b0df9a8e3657,warehouse-south,0.256,0.6154,0.3594,0.3308,speed-estimator,0.2898,0.651,0.3612
C1,freshco,21,0384cebf-1c01-4768-8c3f-0f65dc3883bc,warehouse-central,0.3074,0.6509,0.32,0.3435,cost-estimator,0.2824,0.6331,0.3507
C1,freshco,22,ac46c75e-e90e-4b9a-8190-4e56f37d4fb9,warehouse-north,0.238,0.6094,0.3714,0.3381,speed-estimator,0.2426,0.6045,0.3619
C1,freshco,23,ecd9363a-f5ae-412f-b0b7-0a6f06d0f435,warehouse-central,0.1216,0.6307,0.4965,0.5091,speed-estimator,0.2885,0.6218,0.3333
C1,freshco,24,8562def8-434c-4d5d-a3d5-e959911735df,warehouse-north,0.2823,0.6182,0.3359,0.3204,cost-estimator,0.2913,0.6517,0.3604
C1,freshco,25,b41a0949-d89a-4231-b9fc-e3406d5bc95d,warehouse-south,0.2571,0.6218,0.3554,0.3647,cost-estimator,0.2802,0.6213,0.3411
C1,freshco,26,402cf2ac-fc12-401a-a892-23e5e2547ff5,warehouse-north,0.2664,0.6285,0.3621,0.3382,cost-estimator,0.2555,0.6098,0.3543
C1,freshco,27,e721053c-3055-44fb-ae41-ea8d8fe6fac8,warehouse-central,0.1151,0.6403,0.5252,0.5032,speed-estimator,0.2867,0.6391,0.3524
C1,freshco,28,cd0bae55-5944-4b6d-9ea0-67a2f691607a,warehouse-north,0.2856,0.6405,0.3549,0.3491,speed-estimator,0.2765,0.6269,0.3504
C1,freshco,29,eba6a821-7943-45ed-bc9d-4f08e7f2cb45,warehouse-south,0.2705,0.6258,0.3301,0.3553,speed-estimator,0.2675,0.6107,0.3432
C1,freshco,30,dd1590ee-97f6-42ec-9707-16511d76d6bc,warehouse-south,0.2514,0.6008,0.3494,0.3402,speed-estimator,0.27,0.6122,0.3422
C1,techparts,1,f7ed9628-f029-4692-aeda-80e698578723,warehouse-central,0.2422,0.3816,0.6238,0.3505,cost-estimator,0.3072,0.6465,0.3393
C1,techparts,2,1339d100-9d1c-410f-bd20-49eb94d8fb8c,warehouse-central,0.2593,0.3625,0.6218,0.3334,speed-estimator,0.2677,0.618,0.3503
C1,techparts,3,7d2d6966-5445-4eeb-b161-06e6d2e2b14b,warehouse-south,0.254,0.3557,0.6146,0.3606,speed-estimator,0.2979,0.6454,0.3475
C1,techparts,4,f4e3b068-80e0-4436-825d-20b46a52c440,warehouse-north,0.2823,0.3533,0.6439,0.3616,cost-estimator,0.2951,0.6562,0.3611
C1,techparts,5,3cbd054b-401b-44c6-b658-a1309114cf3a,warehouse-north,0.2688,0.3456,0.6322,0.3634,speed-estimator,0.3138,0.6513,0.3375
C1,techparts,6,135cbd0a-4fa9-46df-80a2-426678f0b81d,warehouse-central,0.2391,0.3294,0.6126,0.3735,speed-estimator,0.2923,0.638,0.3457
C1,techparts,7,8c8ff8a9-a92c-4839-ba17-a2a9edf0627c,warehouse-north,0.2585,0.3595,0.618,0.3524,cost-estimator,0.2856,0.6207,0.3351
C1,techparts,8,312b96ec-77c1-4361-aadf-f24ab3985a5a,warehouse-central,0.271,0.346,0.6414,0.3704,speed-estimator,0.2858,0.6147,0.3289
C1,techparts,9,341ecf3e-f8be-4682-989e-3bd3cf142b6c,warehouse-south,0.2602,0.3463,0.6065,0.3131,speed-estimator,0.2724,0.6255,0.3531
C1,techparts,10,18d9ad9b-0cdc-4eef-ae01-c2738fca3442,warehouse-north,0.2712,0.3737,0.6449,0.3452,cost-estimator,0.2707,0.6117,0.341
C1,techparts,11,3ee7389a-9989-4a4b-afed-606a7a664d20,warehouse-south,0.2911,0.3414,0.6393,0.3482,cost-estimator,0.2676,0.6158,0.3482
C1,techparts,12,5b7aa4b6-f9f2-48a3-91ae-4c40f255a4c3,warehouse-central,0.2536,0.3884,0.642,0.3563,speed-estimator,0.2747,0.6317,0.357
C1,techparts,13,b3d386d6-fb42-4d8d-983a-f085ad4cd25e,warehouse-central,0.2391,0.3768,0.6159,0.347,speed-estimator,0.2431,0.5989,0.3558
C1,techparts,14,e4d7b1c3-2caf-4502-b634-521ffdcbe5fe,warehouse-central,0.222,0.3488,0.5999,0.3779,cost-estimator,0.2541,0.6077,0.3536
C1,techparts,15,79b61151-3a86-4a99-abe0-fcf182e6cc18,warehouse-south,0.2358,0.3997,0.6355,0.3664,speed-estimator,0.2899,0.64,0.3501
C1,techparts,16,d809c730-7163-47b6-b4e4-9f5173cc5e08,warehouse-central,0.2799,0.3608,0.6663,0.3864,speed-estimator,0.313,0.6401,0.3271
C1,techparts,17,c6ac2fcb-322c-4c4a-8d6a-ff505ed63acc,warehouse-south,0.2748,0.373,0.6478,0.3599,cost-estimator,0.2814,0.6069,0.3255
C1,techparts,18,0912c58b-4e0d-4842-90b3-e2b7cd141ea6,warehouse-north,0.2506,0.37,0.6333,0.3827,cost-estimator,0.2791,0.6246,0.3455
C1,techparts,19,ea466a96-6769-4bf4-bd59-714ef41b2fd3,warehouse-south,0.2473,0.3485,0.602,0.3547,speed-estimator,0.2682,0.6172,0.349
C1,techparts,20,585b0a99-d3ca-453c-b0e0-875693dbc882,warehouse-north,0.258,0.3624,0.6204,0.3594,cost-estimator,0.2727,0.6218,0.3491
C1,techparts,21,8abd3c83-bb28-4ca9-adea-74c1453988fa,warehouse-central,0.2644,0.3681,0.6325,0.3351,cost-estimator,0.2462,0.6196,0.3734
C1,techparts,22,cad113c1-12df-4923-92c9-fbedac47b3af,warehouse-central,0.2589,0.363,0.6219,0.3472,cost-estimator,0.2814,0.6189,0.3375
C1,techparts,23,367ee5fb-51de-4e46-9403-be22366caf79,warehouse-south,0.2447,0.3674,0.6172,0.3725,cost-estimator,0.3013,0.6622,0.3609
C1,techparts,24,52ff88e5-6e90-48c8-8696-2a17b22ed7d1,warehouse-north,0.2701,0.3766,0.6467,0.3553,speed-estimator,0.2539,0.6381,0.3842
C1,techparts,25,5c16e31f-67c5-46c5-b69f-2d3960e42098,warehouse-central,0.2737,0.3547,0.6284,0.3492,cost-estimator,0.2207,0.6038,0.3831
C1,techparts,26,0d449b29-1bd7-4409-9fa6-d00c54093344,warehouse-central,0.2889,0.3413,0.6329,0.344,cost-estimator,0.2779,0.6246,0.3467
C1,techparts,27,0b425e70-f093-4695-8d0c-26af988ef253,warehouse-central,0.2288,0.3998,0.6286,0.3691,speed-estimator,0.2822,0.639,0.3568
C1,techparts,28,b448ec2f-c1f5-4eb6-9b92-a5a291e2b12b,warehouse-central,0.2419,0.3728,0.6363,0.3944,speed-estimator,0.2428,0.6005,0.3577
C1,techparts,29,f0b42f83-1164-42b4-96b4-e838bfc6b795,warehouse-south,0.2565,0.3708,0.6313,0.3748,speed-estimator,0.3022,0.639,0.3368
C1,techparts,30,76504b66-a001-45df-b77e-77175a2e89d5,warehouse-central,0.2446,0.3739,0.6185,0.3649,cost-estimator,0.2651,0.633,0.3679
C1,greenleaf,1,08bf743c-2255-431e-987c-85388e8ae062,warehouse-central,0.262,0.3753,0.6373,0.3356,cost-estimator,0.3303,0.334,0.6643
C1,greenleaf,2,5799b952-5230-430d-98fd-40544cee33cc,warehouse-central,0.2181,0.3641,0.5822,0.3636,speed-estimator,0.2529,0.3518,0.6047
C1,greenleaf,3,6ad2237e-69b1-45b9-94c3-c6ccc5744f01,warehouse-south,0.2535,0.358,0.6221,0.3686,speed-estimator,0.2363,0.3657,0.602
C1,greenleaf,4,be29b6ab-229a-45a1-94b8-4d24d24ad6e9,warehouse-north,0.2538,0.3718,0.6256,0.3546,cost-estimator,0.2984,0.351,0.6494
C1,greenleaf,5,9fcea701-4d5b-4d8b-8ecf-850a15e1f326,warehouse-central,0.2636,0.3476,0.6178,0.3542,speed-estimator,0.2883,0.3556,0.6439
C1,greenleaf,6,44946cf3-771c-4e85-b306-aac5e4e263a5,warehouse-central,0.225,0.3736,0.5986,0.339,cost-estimator,0.2451,0.343,0.5881
C1,greenleaf,7,7255a74c-015d-4db3-8a6f-ad6baf79e245,warehouse-central,0.2595,0.3595,0.619,0.3475,cost-estimator,0.3141,0.3411,0.6552
